fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2021-2022,Jan,24,ODISHA,2414,BARGARH,4770043,244.79882638499,52,269,3205.404131531,24462,0,34299,4745304,709581,56620,1090170,70554,307.27383,15129.126461931,89610,149930,145664,296558,11010,262592,628961,58761,11616.4485004,1750103,76,73.38,66.37,100.5,NA
2021-2022,Jan,24,ODISHA,2423,KHORDHA,1859702,213.477501842999,43,173,1391.182699116,5312,0,10130,1863810,281250,21810,176950,12055,169.74307,5539.740796216,42844,67250,76377,161445,2374,170047,537323,15442,3978.8150271,763081,58,49.75,65.56,99.93,NA
2021-2022,Jan,24,ODISHA,2429,RAYAGADA,7635634,210.76359533245,58,1018,9621.090288448,10377,0,27099,7612303,1289018,37404,4728118,136034,423.8615,26088.915278848,130457,217925,123088,221190,11203,230961,546497,37476,16043.9634904,3559960,31,47.65,64.26,99.37,NA
2021-2022,Jan,24,ODISHA,2431,MALKANGIRI,3749547,210.729896754177,56,358,3226.613615127,6755,0,11844,3801316,697475,36417,2534017,97154,231.47736,11468.600257227,67828,105073,86666,159352,7635,136927,300307,18599,8010.5092821,1623818,39,56.44,82.88,99.91,NA
2021-2022,Dec,25,PUDUCHERRY,2502,KARAIKAL,250000,259.100999483333,15,25,10.11389,168,22,260,168387,69739,7306,244,29,0,446.40629,11186,11666,14091,17935,0,16781,24167,428,436.2924,147437,0,97.39,97.39,101.31,NA
2021-2022,Oct,25,PUDUCHERRY,2501,PONDICHERRY,499000,207.132536677173,14,39,25.2394363,83,76,146,308707,76436,19120,782,143,0,664.6720763,21598,23188,42822,69008,0,58080,131411,229,639.43264,271151,0,91.18,92.82,100,NA
2021-2022,June,25,PUDUCHERRY,2502,KARAIKAL,150000,15.3767903960259,5,14,0.94998,4,23,89,36235,16159,7275,61,27,0,6.52176,6658,6802,13968,17810,0,16672,24205,93,5.57178,31993,0,84.38,84.38,103.6,NA
2021-2022,May,25,PUDUCHERRY,2502,KARAIKAL,100000,0,0,0,0.94998,0,26,22,0,0,7224,0,26,0,0.94998,0,0,13801,17632,0,16469,24030,22,0,0,0,0,0,0,NA
2021-2022,Sep,25,PUDUCHERRY,2501,PONDICHERRY,484000,188.226908075209,13,39,20.0828029,64,76,154,279968,68154,19116,715,143,0,547.0579129,20774,22230,42813,68996,0,58064,131411,218,526.97511,246137,0,92.77,93.41,100,NA
2021-2022,April,25,PUDUCHERRY,2502,KARAIKAL,50000,0,0,0,0.94998,0,26,19,0,0,7221,0,26,0,0.94998,0,0,13798,17629,0,16465,24035,19,0,0,0,0,0,0,NA
2021-2022,July,25,PUDUCHERRY,2502,KARAIKAL,190000,213.349877990917,10,24,0.94998,81,22,215,118024,50774,7305,198,29,0,252.75404,10780,11148,14082,17926,0,16816,24321,296,251.80406,103705,0,96.84,96.84,101.73,NA
2021-2022,Aug,25,PUDUCHERRY,2501,PONDICHERRY,440000,155.394760789173,11,34,16.1812199,38,76,165,206596,49666,19092,505,133,0,337.2205799,17769,18916,42598,68680,0,57696,130989,203,321.03936,182113,0,93.61,93.61,100.01,NA
2021-2022,Aug,25,PUDUCHERRY,2502,KARAIKAL,230000,250.312244872715,14,25,0.94998,131,22,275,161684,67562,7306,244,29,0,405.66483,11170,11638,14091,17935,0,16788,24239,406,404.71485,141651,0,97.66,97.66,101.35,NA
2021-2022,Feb,25,PUDUCHERRY,2501,PONDICHERRY,538000,192.464599365301,15,46,34.0792789,95,76,175,390106,95104,19131,959,143,0.3,785.1952289,25515,27446,42863,69070,10,58264,131431,270,750.81595,342291,0,88.8,91.03,100.84,NA
2021-2022,April,25,PUDUCHERRY,2501,PONDICHERRY,80000,0,3,2,0,1,81,148,929,498,19025,0,130,0,0,243,245,42370,68373,0,57335,130863,149,0,796,0,6.92,6.92,100,NA
2021-2022,March,25,PUDUCHERRY,2502,KARAIKAL,253000,259.105178310011,15,25,14.66457,420,22,15,168723,69927,7306,244,29,3.635,455.4696,11189,11671,14091,17935,0,16709,23760,435,437.17003,147694,0,96.87,96.87,101.32,NA
2021-2022,Jan,25,PUDUCHERRY,2501,PONDICHERRY,529000,205.805612754274,14,41,31.6762815,83,76,164,320520,79577,19121,827,143,0,691.3244315,22831,24454,42828,69017,0,58211,131355,247,659.64815,281621,0,90.54,92.4,100,NA
2021-2022,May,25,PUDUCHERRY,2501,PONDICHERRY,160000,134.134218964727,2,3,9.3195434,1,76,159,2183,944,19036,0,130,0,12.2476934,975,981,42388,68391,0,57368,130780,160,2.92815,1925,0,21.04,21.04,100,NA
2021-2022,Sep,25,PUDUCHERRY,2502,KARAIKAL,239000,258.096803506521,15,25,10.11389,168,22,260,168372,69730,7306,244,29,0,444.67664,11186,11666,14091,17935,0,16781,24208,428,434.56275,147424,0,97.77,97.77,101.3,NA
2021-2022,Dec,25,PUDUCHERRY,2501,PONDICHERRY,520000,213.099063156194,14,39,25.2394363,83,76,156,309550,76533,19121,788,143,0,684.8875863,21781,23375,42824,69011,0,58196,131469,239,659.64815,271857,0,90.85,92.73,100,NA
2021-2022,July,25,PUDUCHERRY,2501,PONDICHERRY,340000,140.64530916181,9,13,16.1812199,18,76,162,96422,25147,19072,328,130,0,151.7942399,9922,10386,42523,68589,0,57575,130985,180,135.61302,85764,0,90.92,90.92,100.02,NA
2021-2022,Nov,25,PUDUCHERRY,2501,PONDICHERRY,511000,212.586873485216,14,39,25.2394363,83,76,155,309450,76459,19120,788,143,0,683.0895163,21760,23351,42823,69010,0,58186,131504,238,657.85008,271797,0,90.89,92.77,100,NA
2021-2022,Nov,25,PUDUCHERRY,2502,KARAIKAL,249000,259.124082388996,15,25,10.11389,168,22,260,168372,69730,7306,244,29,0,446.40629,11186,11666,14091,17935,0,16781,24180,428,436.2924,147424,0,97.55,97.55,101.3,NA
2021-2022,June,25,PUDUCHERRY,2501,PONDICHERRY,250000,73.9570072188044,5,6,11.3804622,6,76,158,28121,9060,19040,95,130,0,32.1779122,4829,4907,42413,68422,0,57409,130793,164,20.79745,24955,0,67.19,67.19,100,NA
2021-2022,Jan,25,PUDUCHERRY,2502,KARAIKAL,251000,259.050231563947,15,25,10.11389,168,22,260,168420,69750,7306,244,29,0,446.40629,11187,11667,14091,17935,0,16711,23773,428,436.2924,147462,0,97.3,97.3,101.32,NA
2021-2022,Feb,25,PUDUCHERRY,2502,KARAIKAL,252000,259.105178310011,15,25,10.11389,420,22,15,168723,69927,7306,244,29,0,447.28392,11189,11671,14091,17935,0,16711,23765,435,437.17003,147694,0,97.25,97.25,101.32,NA
2021-2022,March,25,PUDUCHERRY,2501,PONDICHERRY,547000,210.33792240581,16,49,34.6392789,118,76,165,445987,111363,19132,1046,143,8.22,980.9390689,27194,29359,42867,69075,13,58398,131597,283,938.07979,390709,0,85.78,89.23,100.73,NA
2021-2022,Oct,25,PUDUCHERRY,2502,KARAIKAL,247000,259.124082388996,15,25,10.11389,168,22,260,168372,69730,7306,244,29,0,446.40629,11186,11666,14091,17935,0,16781,24195,428,436.2924,147424,0,97.6,97.6,101.3,NA
2021-2022,April,26,PUNJAB,2605,JALANDHAR,72695,214.492301636915,12,11,90.389298163,393,190,6045,129573,109685,55703,44,0,11.65778,379.971188163,10192,10878,44335,61815,0,77163,108966,6438,277.92411,80098,29,35.98,39.57,103.79,NA
2021-2022,April,26,PUNJAB,2618,FATEHGARH SAHIB,124259,168.44728625019,9,139,47.4706291,114,48,3784,184468,134378,43768,36,0,15.58413,373.7860991,18820,19580,36302,58461,0,54728,83940,3898,310.73134,140096,26,52.33,57,100,NA
2021-2022,April,26,PUNJAB,2619,SAS NAGAR MOHALI,46866,171.31034056493,9,9,32.0935868,14,143,3405,32358,12873,12257,12,5,0,87.5261868,3456,3636,19279,26508,0,38687,57199,3419,55.4326,19983,48,45.79,27.89,103.61,NA
2021-2022,March,26,PUNJAB,2601,GURDASPUR,2959931,286.694135148278,38,47,4349.627256305,2681,45,13198,1564933,137919,9851,1225,1,314.64363,9150.842016305,41108,44429,61358,70767,527,139256,162338,15879,4486.57113,514944,48,39.68,36.09,105.01,NA
2021-2022,March,26,PUNJAB,2602,AMRITSAR,1899918,270.0651385422,34,96,1612.520983685,2943,37,4752,1467856,1000272,56451,567,35,80.34769,5657.036013685,42509,47238,58872,75730,444,140243,205045,7695,3964.16734,686274,24,35.94,41.47,105.81,NA
2021-2022,March,26,PUNJAB,2610,SANGRUR,1343596,269.809507480405,28,129,1332.068680918,3140,8,5311,1572709,1256267,89428,767,12,248.97812,5824.365207918,54584,62549,72513,113246,746,107006,158510,8451,4243.318407,1078785,30,49.06,60.67,100.81,NA
2021-2022,March,26,PUNJAB,2615,MOGA,1045283,264.53660546235,30,64,553.94118165,1199,1,3534,1275019,1140225,95799,735,21,97.98981,4024.82297325,42085,51736,61937,107383,261,91736,153351,4733,3372.8919816,838804,15,53.08,71.97,104.71,NA
2021-2022,March,26,PUNJAB,2617,MANSA,1151638,222.101376307025,34,271,1638.445847429,2133,3,2930,1328301,1050247,76191,0,0,179.36897,4767.98961992898,38321,48737,51395,97457,1100,81259,143081,5063,2950.17480249998,866086,40,56.1,58.93,100.01,NA
2021-2022,March,26,PUNJAB,2620,TARN TARAN,2285028,272.223515971153,49,85,2564.859698163,1600,24,907,1639894,714265,29978,2883,0,203.60392,7232.64072316298,32936,47088,26238,41652,1277,129959,212693,2507,4464.17710499998,605352,36,40.87,43.42,111.38,NA
2021-2022,March,26,PUNJAB,2623,Fazilka,2472870,245.810084302976,35,231,2253.451169889,2067,1,5727,3047342,1756520,105439,1914,57,228.04662,9972.171729089,84876,126365,101221,188399,961,139893,268532,7794,7490.6739392,1675331,57,64.29,66.87,104.25,NA
2021-2022,Feb,26,PUNJAB,2601,GURDASPUR,2638104,285.278709890841,38,47,4349.627256305,2661,46,13204,1559837,137230,9849,1225,1,253.18422,9052.694346305,41017,44325,61355,70763,522,139472,162588,15865,4449.88287,512409,48,39.67,35.98,104.94,NA
2021-2022,Feb,26,PUNJAB,2603,FEROZEPUR                 ,1512525,279.504489161661,34,62,3026.79202600401,3298,43,9699,1531600,1048348,89622,717,56,228.73505,7536.41783200401,44060,55967,70541,114608,745,132826,213114,12997,4280.890756,678933,39,39.84,45.95,103.38,NA
2021-2022,Feb,26,PUNJAB,2605,JALANDHAR,787647,275.406623897963,33,33,501.055660444,2254,11,5401,907751,805871,57114,114,0,126.77141,3127.833452944,27200,29670,45941,63645,422,78708,109392,7655,2500.0063825,594579,26,38.49,58.67,104.71,NA
2021-2022,Feb,26,PUNJAB,2606,KAPURTHALA,839769,266.303248162214,39,54,657.189728016,1340,9,5307,900540,734179,38986,2222,101,129.77169,3185.128689016,22956,25479,33405,48193,738,48137,68977,6647,2398.167271,613024,31,23.67,47.95,107.05,NA
2021-2022,Feb,26,PUNJAB,2619,SAS NAGAR MOHALI,667805,270.549530181272,42,18,318.81336063,791,4,3520,548403,236176,12663,280,7,69.03998,1871.55508063,13032,14329,20014,27326,356,38614,55248,4311,1483.70174,394519,43,53.38,52.75,105.49,NA
2021-2022,Feb,26,PUNJAB,2622,Pathankot,1152260,271.946308853907,50,25,628.68135858,1307,17,3394,842340,339318,14927,1200,1,170.95853,3090.35242658,16623,17893,24311,31531,451,47762,64023,4701,2290.712538,195035,28,50.82,60.97,100.15,NA
2021-2022,Feb,26,PUNJAB,2623,Fazilka,2221925,245.682182105069,35,231,2253.451169889,1980,2,5786,3004035,1734039,105439,1914,57,190.91668,9824.746589089,84643,125887,101221,188399,894,139838,268699,7766,7380.3787392,1653581,57,64.73,67.49,104.22,NA
2021-2022,Aug,26,PUNJAB,2608,ROPAR,431576,263.63529287143,26,37,320.07678175,390,41,5081,481457,274158,25299,828,11,34.78344,1624.15079375,18236,20050,30475,45896,5,52997,77261,5471,1269.290572,327258,38,59.49,74.56,102,NA
2021-2022,Aug,26,PUNJAB,2611,BHATINDA                  ,903947,279.647845433212,15,709,500.496204233,721,8,3649,545033,440770,95211,63,7,79.23762,2103.906865633,35364,41178,66282,119874,7,104209,178906,4370,1524.1730414,382030,19,61.75,65.67,102.23,NA
2021-2022,Aug,26,PUNJAB,2612,FARIDKOT,443009,276.663588624287,18,137,1020.498146884,754,4,2613,384855,293682,57880,226,1,42.95903,2128.210830884,20857,27088,40256,74484,2,54008,97708,3367,1064.753654,239186,26,49.43,60.05,100.03,NA
2021-2022,Aug,26,PUNJAB,2619,SAS NAGAR MOHALI,301002,271.594157886808,22,14,129.24031813,67,21,3753,225706,92688,12372,169,5,22.37998,764.62460813,10084,10778,19561,26818,8,38984,57481,3820,613.00431,158612,44,52.25,50.86,105.13,NA
2021-2022,Dec,26,PUNJAB,2602,AMRITSAR,1475409,257.766284757339,33,94,1432.825387381,2276,41,5367,1402078,952889,56413,540,35,80.34769,5127.257447381,41769,46316,58825,75680,390,145534,214187,7643,3614.08437,656658,24,36.08,41.08,104.94,NA
2021-2022,Dec,26,PUNJAB,2611,BHATINDA                  ,1651592,261.36636646334,24,953,957.179944382,1338,3,3424,1137740,918181,95922,91,7,217.06972,4147.919362182,46897,56910,66801,120695,184,104885,178386,4762,2973.6696978,780287,19,63.2,70.23,101.85,NA
2021-2022,Dec,26,PUNJAB,2616,MUKATSAR,1449173,265.654810081134,32,220,4411.91533953599,2497,6,6715,2005330,1649308,131821,951,73,134.37775,9873.54869253599,60771,87557,79003,158654,304,109862,215721,9212,5327.255603,1241776,34,50.31,53.47,109.64,NA
2021-2022,Nov,26,PUNJAB,2602,AMRITSAR,1342582,258.996392688139,32,91,1388.894574881,1951,44,5575,1279346,869115,56276,494,35,80.34769,4782.702254881,39822,44084,58635,75469,310,145780,215029,7526,3313.45999,599012,24,35.95,41.29,104.48,NA
2021-2022,Nov,26,PUNJAB,2603,FEROZEPUR                 ,1179360,263.587579250817,30,52,3021.32352600401,1964,56,10483,1197464,809766,89376,623,56,205.70364,6383.39353600401,38733,48596,70279,114281,413,133436,214241,12447,3156.36637,525646,39,39.15,44.47,102.36,NA
2021-2022,Nov,26,PUNJAB,2608,ROPAR,744597,255.039217328639,40,42,485.765529592,867,19,5068,897797,518268,25672,1390,13,76.10318,2851.603151592,22177,24785,31172,46702,167,54777,79134,5935,2289.734442,622153,36,55.04,74,101.48,NA
2021-2022,Nov,26,PUNJAB,2609,PATIALA,1440310,251.177185240158,22,123,1211.370494572,1612,14,3539,1280095,841293,88025,222,0,185.39161,4612.068693972,57656,65230,90177,137164,149,132587,193952,5151,3215.3065894,898879,27,70.32,76.68,101.17,NA
2021-2022,Nov,26,PUNJAB,2617,MANSA,764964,222.956075826115,26,224,1289.713956023,1435,3,3020,809299,627977,76136,0,0,115.23549,3209.33073812299,31056,37909,51333,97363,158,81024,142980,4455,1804.38129209999,506124,34,55.17,59.98,100,NA
2021-2022,Nov,26,PUNJAB,2619,SAS NAGAR MOHALI,517226,255.781462649686,34,17,318.81336063,233,11,3864,420880,177090,12562,242,7,48.93585,1444.28223063,12166,13257,19883,27176,107,39917,57577,4097,1076.53302,299170,42,52.85,52.36,106.84,NA
2021-2022,Nov,26,PUNJAB,2620,TARN TARAN,1673587,261.342903884653,47,65,2564.859698163,1207,34,1260,1435546,606123,29879,2778,0,126.97224,6443.52954116298,30447,43383,26121,41531,979,138345,226740,2467,3751.69760299998,528814,36,38.93,41.16,110.88,NA
2021-2022,Nov,26,PUNJAB,2621,BARNALA,398399,261.335670873461,29,64,513.979018243001,548,2,1947,551885,482185,38240,362,14,1.01596,1957.267345443,18829,22268,26579,44284,78,37945,61476,2495,1442.2723672,398685,32,61.53,72.39,100.47,NA
2021-2022,Oct,26,PUNJAB,2608,ROPAR,642984,255.726352062843,36,40,439.752057192,831,24,4977,770175,445329,25585,1256,13,45.86069,2455.153179192,21259,23679,31009,46500,87,54458,78796,5808,1969.540432,531269,37,55.11,73.43,101.27,NA
2021-2022,Oct,26,PUNJAB,2611,BHATINDA                  ,1299633,263.915322784595,20,856,819.021539608,914,7,3625,854889,689609,95829,76,7,156.17102,3231.375623408,41866,50078,66703,120555,61,105020,179380,4539,2256.1830638,581724,19,63.74,69.9,102.13,NA
2021-2022,Oct,26,PUNJAB,2623,Fazilka,1471840,232.726476058369,26,190,1821.221810183,852,4,6582,2011350,1177431,105160,1196,55,92.39585,6594.561636383,74865,107512,100906,187806,165,139411,269654,7434,4680.9439762,1096689,58,67.17,69.59,102.29,NA
2021-2022,June,26,PUNJAB,2602,AMRITSAR,571221,250.341580641519,24,72,723.417283059,970,68,5611,726338,488299,54951,295,33,53.80736,2595.550673059,29941,32866,57119,73777,30,142918,212768,6581,1818.32603,342554,24,41.81,42.81,103.81,NA
2021-2022,June,26,PUNJAB,2604,LUDHIANA,548870,234.355884689057,18,62,983.081204712999,608,58,9569,847309,694212,80111,18,0,14.2097,2983.009407713,46046,49203,72552,96969,6,146567,199911,10177,1985.718503,652086,30,27.37,37.79,100.33,NA
2021-2022,June,26,PUNJAB,2608,ROPAR,313057,227.105415613023,25,36,320.07678175,276,56,5107,429462,246822,25274,746,11,22.31848,1317.72672175,17168,18817,30384,45786,3,52860,77124,5383,975.33146,291487,38,60.25,75.81,100.33,NA
2021-2022,June,26,PUNJAB,2615,MOGA,270080,242.592580795197,15,41,217.87200185,122,11,3614,425706,373073,94808,193,20,4.58696,1255.19013385,27248,31992,61039,106263,9,90369,152265,3736,1032.731172,275712,15,54.15,66.75,101.72,NA
2021-2022,June,26,PUNJAB,2618,FATEHGARH SAHIB,478811,246.112589151841,30,187,764.811532134,508,0,4490,844346,629851,44017,131,0,45.68801,2888.541344134,28078,30495,36681,58909,10,55179,84338,4998,2078.041802,646988,23,58.47,61.91,100,NA
2021-2022,June,26,PUNJAB,2622,Pathankot,362231,248.286894630685,28,22,333.9671851,378,39,3443,318793,134928,14654,754,1,61.76304,1187.2514651,11033,11807,23701,30853,8,46995,63958,3821,791.52124,73362,31,51.27,58.31,99.86,NA
2021-2022,May,26,PUNJAB,2601,GURDASPUR,649735,254.768818979641,20,24,599.679971553,416,217,14460,472422,36222,9739,480,1,74.75245,1878.016371553,22741,24300,60160,69443,1,142844,166678,14876,1203.58395,153846,50,42.87,32.37,108.85,NA
2021-2022,May,26,PUNJAB,2608,ROPAR,187506,209.671073458375,18,32,10.6556098,173,137,4902,243866,139846,25147,497,11,11.04462,533.0166898,12984,14089,30113,45464,1,52432,76665,5075,511.31646,163617,39,59.79,72.82,100.06,NA
2021-2022,May,26,PUNJAB,2609,PATIALA,358415,190.831674978047,11,69,156.192742225,424,107,2869,372381,243002,87268,106,0,45.47432,912.287961825,32252,35051,89091,135847,0,129685,190617,3293,710.6208996,257267,26,67.78,73.72,101.59,NA
2021-2022,May,26,PUNJAB,2610,SANGRUR,227986,196.825342155087,11,67,107.528676641,907,66,6234,341731,270157,88687,212,12,34.17212,814.314006641,29276,31476,71710,112199,0,109242,163275,7141,672.61321,234026,31,60.87,63.28,100,NA
2021-2022,May,26,PUNJAB,2612,FARIDKOT,173964,226.131118630165,12,106,270.855212456,276,14,2836,175554,132560,57647,144,1,14.89862,682.736056456,14322,18037,40076,74165,0,53781,97484,3112,396.982224,108245,28,42.33,55.21,100.01,NA
2021-2022,Jan,26,PUNJAB,2604,LUDHIANA,1699149,265.715411507675,35,78,1637.273451303,2062,30,8801,2026317,1656918,80682,23,0,247.09407,7268.60407630297,56815,62127,73194,97678,636,147655,200850,10863,5384.23655499997,1559404,29,37.58,55.8,102.59,NA
2021-2022,Jan,26,PUNJAB,2610,SANGRUR,1110903,266.910817806324,26,125,1093.941568214,2743,10,5624,1429874,1139902,89421,761,12,195.88597,5106.315925214,53246,60746,72503,113232,279,107576,159472,8367,3816.488387,980926,29,49.93,61.58,100.4,NA
2021-2022,Jan,26,PUNJAB,2620,TARN TARAN,1941608,271.953686922703,50,84,2564.859698163,1503,24,995,1634344,710425,29978,2883,0,162.84074,7172.35920316298,32648,46751,26237,41651,1273,132439,216870,2498,4444.65876499998,602843,36,40.92,43.36,111.22,NA
2021-2022,July,26,PUNJAB,2606,KAPURTHALA,326389,268.982469819382,21,37,410.927328308,369,27,5702,375655,300830,38557,824,92,39.59557,1460.968995308,17165,18479,32865,47535,13,48211,70181,6071,1010.446097,251568,31,26.82,45.51,102.02,NA
2021-2022,July,26,PUNJAB,2607,HOSHIARPUR,778669,273.410548855397,24,17,362.028710157,1844,86,14242,725273,393268,66938,508,60,69.16757,2414.169170157,30167,31616,69987,111647,19,125495,221612,16086,1982.97289,389435,44,42.28,56.6,102.98,NA
2021-2022,July,26,PUNJAB,2620,TARN TARAN,929414,281.273125832541,36,53,844.627681867,443,52,1974,849057,328298,29445,681,0,57.8855,3290.682345867,23311,33361,25617,41007,339,138622,228443,2417,2388.169164,311384,36,37.52,39.08,113.15,NA
2021-2022,Sep,26,PUNJAB,2602,AMRITSAR,1022758,245.964979937251,28,86,953.130390159,1198,51,5822,1005595,675482,55804,379,35,80.34769,3506.889620159,35044,38645,58062,74831,167,144939,214484,7020,2473.41154,471996,23,37.65,41.94,103.93,NA
2021-2022,Sep,26,PUNJAB,2611,BHATINDA                  ,1105641,261.504628657455,17,813,605.469010723,773,8,3694,722702,584079,95718,63,7,114.89644,2610.264632123,40206,47620,66623,120430,21,104877,179939,4467,1889.8991814,499984,19,63.57,68.84,102.04,NA
2021-2022,Sep,26,PUNJAB,2614,NAWANSHAHR ,569564,245.255013233668,29,40,532.357500578,634,0,6872,661948,452786,28613,555,4,47.72929,2203.547445578,22781,24423,33018,44055,15,50842,66782,7506,1623.460655,436143,34,41.72,66.43,100.04,NA
2021-2022,Sep,26,PUNJAB,2622,Pathankot,654993,252.035801101283,36,22,526.13203528,579,30,3448,479259,195187,14759,891,1,82.64136,1816.67765528,13159,14098,23934,31117,65,47901,64865,4027,1207.90426,109690,30,51.14,61.24,99.87,NA
2021-2022,Oct,26,PUNJAB,2601,GURDASPUR,1797968,269.742597580198,31,40,4349.627256305,1925,71,13574,1077857,94323,9825,1033,1,156.06291,7413.129636305,34438,37095,61033,70404,162,144441,168242,15499,2907.43947,349900,48,39.33,33.47,105.77,NA
2021-2022,Oct,26,PUNJAB,2605,JALANDHAR,533563,262.909080754971,26,25,424.61121696,1553,29,5681,617931,543932,56573,114,0,66.75394,2115.96186876,23048,24967,45321,62952,104,78756,110476,7234,1624.5967118,400503,27,40.12,55.98,104.89,NA
2021-2022,Oct,26,PUNJAB,2610,SANGRUR,790138,263.065411496444,21,98,947.156934601,1668,21,6086,956922,762815,89190,674,12,86.60789,3551.095621601,44512,49850,72236,112887,53,109853,163714,7754,2517.330797,653440,29,54.98,68.58,100.13,NA
2021-2022,Oct,26,PUNJAB,2620,TARN TARAN,1472065,256.92441041306,43,63,2287.342492287,807,42,1644,1251851,512905,29811,2403,0,97.80985,5601.46314328699,28642,40876,26037,41439,814,140307,230017,2451,3216.31080099999,461525,36,38.38,40.57,110.48,NA
