shrid2,pc11_state_id,pc11_district_id
11-09-175-00893-162799,09,175
11-09-175-00893-162800,09,175
11-09-175-00893-162801,09,175
11-09-175-00893-162802,09,175
11-09-175-00893-162803,09,175
11-09-175-00893-162804,09,175
11-09-175-00893-162805,09,175
11-09-175-00893-162806,09,175
11-09-175-00893-162807,09,175
11-09-175-00893-162808,09,175
11-09-175-00893-162809,09,175
11-09-175-00893-162811,09,175
11-09-175-00893-162812,09,175
11-09-175-00893-162814,09,175
11-09-175-00893-162815,09,175
11-09-175-00893-162816,09,175
11-09-175-00893-162817,09,175
11-09-175-00893-162818,09,175
11-09-175-00893-162819,09,175
11-09-175-00893-162820,09,175
11-09-175-00893-162821,09,175
11-09-175-00893-162822,09,175
11-09-175-00893-162823,09,175
11-09-175-00893-162824,09,175
11-09-175-00893-162825,09,175
11-09-175-00893-162827,09,175
11-09-175-00893-162828,09,175
11-09-175-00893-162829,09,175
11-09-175-00893-162830,09,175
11-09-175-00893-162831,09,175
11-09-175-00893-162833,09,175
11-09-175-00893-162834,09,175
11-09-175-00893-162835,09,175
11-09-175-00893-162836,09,175
11-09-175-00893-162837,09,175
11-09-175-00893-162838,09,175
11-09-175-00893-162839,09,175
11-09-175-00893-162840,09,175
11-09-175-00893-162841,09,175
11-09-175-00893-162842,09,175
11-09-175-00893-162843,09,175
11-09-175-00893-162844,09,175
11-09-175-00893-162845,09,175
11-09-175-00893-162846,09,175
11-09-175-00893-162847,09,175
11-09-175-00893-162848,09,175
11-09-175-00893-162849,09,175
11-09-175-00893-162850,09,175
11-09-175-00893-162851,09,175
11-09-175-00893-162852,09,175
11-09-175-00893-162853,09,175
11-09-175-00893-162854,09,175
11-09-175-00893-162855,09,175
11-09-175-00893-162856,09,175
11-09-175-00893-162857,09,175
11-09-175-00893-162858,09,175
11-09-175-00893-162859,09,175
11-09-175-00893-162860,09,175
11-09-175-00893-162861,09,175
11-09-175-00893-162862,09,175
11-09-175-00893-162863,09,175
11-09-175-00893-162864,09,175
11-09-175-00893-162865,09,175
11-09-175-00893-162866,09,175
11-09-175-00893-162867,09,175
11-09-175-00893-162868,09,175
11-09-175-00893-162869,09,175
11-09-175-00893-162870,09,175
11-09-175-00893-162871,09,175
11-09-175-00893-162872,09,175
11-09-175-00893-162873,09,175
11-09-175-00893-162874,09,175
11-09-175-00893-162875,09,175
11-09-175-00893-162876,09,175
11-09-175-00893-162877,09,175
11-09-175-00893-162878,09,175
11-09-175-00893-162879,09,175
11-09-175-00893-162880,09,175
11-09-175-00893-162881,09,175
11-09-175-00893-162882,09,175
11-09-175-00893-162883,09,175
11-09-175-00893-162884,09,175
11-09-175-00893-162885,09,175
11-09-175-00893-162886,09,175
11-09-175-00893-162887,09,175
11-09-175-00893-162888,09,175
11-09-175-00893-162889,09,175
11-09-175-00893-162890,09,175
11-09-175-00893-162891,09,175
11-09-175-00893-162892,09,175
11-09-175-00893-162893,09,175
11-09-175-00893-162894,09,175
11-09-175-00893-162895,09,175
11-09-175-00893-162896,09,175
11-09-175-00893-162897,09,175
11-09-175-00893-162898,09,175
11-09-175-00893-162899,09,175
11-09-175-00893-162900,09,175
11-09-175-00893-162901,09,175
11-09-175-00893-162902,09,175
11-09-175-00893-162903,09,175
11-09-175-00893-162904,09,175
11-09-175-00893-162905,09,175
11-09-175-00893-162906,09,175
11-09-175-00893-162907,09,175
11-09-175-00893-162908,09,175
11-09-175-00893-162909,09,175
11-09-175-00893-162910,09,175
11-09-175-00893-162911,09,175
11-09-175-00893-162912,09,175
11-09-175-00893-162913,09,175
11-09-175-00893-162914,09,175
11-09-175-00893-162915,09,175
11-09-175-00893-162916,09,175
11-09-175-00893-162917,09,175
11-09-175-00893-162918,09,175
11-09-175-00893-162919,09,175
11-09-175-00893-162920,09,175
11-09-175-00893-162921,09,175
11-09-175-00893-162922,09,175
11-09-175-00893-162923,09,175
11-09-175-00893-162924,09,175
11-09-175-00893-162925,09,175
11-09-175-00893-162926,09,175
11-09-175-00893-162927,09,175
11-09-175-00893-162928,09,175
11-09-175-00893-162929,09,175
11-09-175-00893-162930,09,175
11-09-175-00893-162931,09,175
11-09-175-00893-162932,09,175
11-09-175-00893-162933,09,175
11-09-175-00893-162934,09,175
11-09-175-00893-162935,09,175
11-09-175-00893-162936,09,175
11-09-175-00893-162937,09,175
11-09-175-00893-162938,09,175
11-09-175-00893-162939,09,175
11-09-175-00893-162940,09,175
11-09-175-00893-162941,09,175
11-09-175-00893-162942,09,175
11-09-175-00893-162943,09,175
11-09-175-00893-162944,09,175
11-09-175-00893-162945,09,175
11-09-175-00893-162946,09,175
11-09-175-00893-162947,09,175
11-09-175-00893-162948,09,175
11-09-175-00893-162949,09,175
11-09-175-00893-162950,09,175
11-09-175-00893-162951,09,175
11-09-175-00893-162952,09,175
11-09-175-00893-162953,09,175
11-09-175-00893-162954,09,175
11-09-175-00893-162955,09,175
11-09-175-00893-162956,09,175
11-09-175-00893-162957,09,175
11-09-175-00893-162958,09,175
11-09-175-00893-162959,09,175
11-09-175-00893-162960,09,175
11-09-175-00893-162961,09,175
11-09-175-00893-162962,09,175
11-09-175-00893-162963,09,175
11-09-175-00893-162964,09,175
11-09-175-00893-162965,09,175
11-09-175-00893-162966,09,175
11-09-175-00893-162967,09,175
11-09-175-00893-162968,09,175
11-09-175-00893-162969,09,175
11-09-175-00893-162970,09,175
11-09-175-00893-162971,09,175
11-09-175-00893-162972,09,175
11-09-175-00893-162973,09,175
11-09-175-00893-162974,09,175
11-09-175-00893-162975,09,175
11-09-175-00893-162976,09,175
11-09-175-00893-162977,09,175
11-09-175-00893-162978,09,175
11-09-175-00893-162979,09,175
11-09-175-00893-162980,09,175
11-09-175-00893-162981,09,175
11-09-175-00893-162982,09,175
11-09-175-00893-162983,09,175
11-09-175-00893-162984,09,175
11-09-175-00893-162985,09,175
11-09-175-00893-162986,09,175
11-09-175-00893-162987,09,175
11-09-175-00893-162988,09,175
11-09-175-00893-162989,09,175
11-09-175-00893-162990,09,175
11-09-175-00893-162992,09,175
11-09-175-00893-162993,09,175
11-09-175-00893-162994,09,175
11-09-175-00893-162995,09,175
11-09-175-00893-162996,09,175
11-09-175-00893-162997,09,175
11-09-175-00893-162998,09,175
11-09-175-00893-162999,09,175
11-09-175-00893-163000,09,175
11-09-175-00893-163001,09,175
11-09-175-00893-163002,09,175
11-09-175-00893-163005,09,175
11-09-175-00893-163006,09,175
11-09-175-00893-163007,09,175
11-09-175-00893-163008,09,175
11-09-175-00893-163009,09,175
11-09-175-00893-163010,09,175
11-09-175-00893-163011,09,175
11-09-175-00893-163012,09,175
11-09-175-00893-163013,09,175
11-09-175-00893-163014,09,175
11-09-175-00893-163015,09,175
11-09-175-00893-163016,09,175
11-09-175-00893-163017,09,175
11-09-175-00893-163018,09,175
11-09-175-00893-163019,09,175
11-09-175-00893-163020,09,175
11-09-175-00893-163021,09,175
11-09-175-00893-163022,09,175
11-09-175-00893-163023,09,175
11-09-175-00893-163024,09,175
11-09-175-00893-163025,09,175
11-09-175-00893-163026,09,175
11-09-175-00893-163027,09,175
11-09-175-00893-163028,09,175
11-09-175-00893-163029,09,175
11-09-175-00893-163030,09,175
11-09-175-00893-163031,09,175
11-09-175-00893-163032,09,175
11-09-175-00893-163033,09,175
11-09-175-00893-163034,09,175
11-09-175-00893-163035,09,175
11-09-175-00893-163036,09,175
11-09-175-00893-163037,09,175
11-09-175-00893-163038,09,175
11-09-175-00893-163039,09,175
11-09-175-00893-163040,09,175
11-09-175-00893-163041,09,175
11-09-175-00893-163042,09,175
11-09-175-00893-163043,09,175
11-09-175-00893-163045,09,175
11-09-175-00893-163046,09,175
11-09-175-00893-163047,09,175
11-09-175-00893-163048,09,175
11-09-175-00893-163049,09,175
11-09-175-00893-163050,09,175
11-09-175-00893-163051,09,175
11-09-175-00893-163052,09,175
11-09-175-00893-163053,09,175
11-09-175-00893-163054,09,175
11-09-175-00893-163055,09,175
11-09-175-00893-163056,09,175
11-09-175-00893-163057,09,175
11-09-175-00893-163058,09,175
11-09-175-00893-163059,09,175
11-09-175-00893-163060,09,175
11-09-175-00893-163061,09,175
11-09-175-00893-163062,09,175
11-09-175-00893-163063,09,175
11-09-175-00893-163064,09,175
11-09-175-00893-163065,09,175
11-09-175-00893-163067,09,175
11-09-175-00893-163068,09,175
11-09-175-00893-163069,09,175
11-09-175-00893-163070,09,175
11-09-175-00893-163071,09,175
11-09-175-00893-163072,09,175
11-09-175-00893-163073,09,175
11-09-175-00893-163074,09,175
11-09-175-00893-163075,09,175
11-09-175-00893-163076,09,175
11-09-175-00893-163077,09,175
11-09-175-00893-163078,09,175
11-09-175-00893-163079,09,175
11-09-175-00893-163080,09,175
11-09-175-00893-163081,09,175
11-09-175-00893-163082,09,175
11-09-175-00893-163083,09,175
11-09-175-00893-163084,09,175
11-09-175-00893-163085,09,175
11-09-175-00893-163087,09,175
11-09-175-00893-163088,09,175
11-09-175-00893-163089,09,175
11-09-175-00893-163090,09,175
11-09-175-00893-163091,09,175
11-09-175-00893-163092,09,175
11-09-175-00893-163093,09,175
11-09-175-00893-163094,09,175
11-09-175-00893-163095,09,175
11-09-175-00893-163096,09,175
11-09-175-00893-163097,09,175
11-09-175-00893-163098,09,175
11-09-175-00893-163099,09,175
11-09-175-00893-163100,09,175
11-09-175-00893-163101,09,175
11-09-175-00893-163102,09,175
11-09-175-00893-163103,09,175
11-09-175-00893-163104,09,175
11-09-175-00893-163105,09,175
11-09-175-00893-163106,09,175
11-09-175-00893-163107,09,175
11-09-175-00893-163108,09,175
11-09-175-00893-163109,09,175
11-09-175-00893-163110,09,175
11-09-175-00893-163111,09,175
11-09-175-00893-163112,09,175
11-09-175-00893-163113,09,175
11-09-175-00893-163114,09,175
11-09-175-00893-163115,09,175
11-09-175-00893-163116,09,175
11-09-175-00893-163117,09,175
11-09-175-00893-163118,09,175
11-09-175-00893-163119,09,175
11-09-175-00893-163120,09,175
11-09-175-00893-163121,09,175
11-09-175-00893-163122,09,175
11-09-175-00893-163123,09,175
11-09-175-00893-163124,09,175
11-09-175-00893-163125,09,175
11-09-175-00893-163126,09,175
11-09-175-00893-163127,09,175
11-09-175-00893-163128,09,175
11-09-175-00893-163129,09,175
11-09-175-00893-163130,09,175
11-09-175-00893-163131,09,175
11-09-175-00893-163132,09,175
11-09-175-00893-163133,09,175
11-09-175-00893-163134,09,175
11-09-175-00893-163135,09,175
11-09-175-00893-163136,09,175
11-09-175-00893-163137,09,175
11-09-175-00893-163138,09,175
11-09-175-00893-163139,09,175
11-09-175-00893-163140,09,175
11-09-175-00893-163141,09,175
11-09-175-00893-163142,09,175
11-09-175-00893-163143,09,175
11-09-175-00893-801089,09,175
11-09-175-00894-163144,09,175
11-09-175-00894-163145,09,175
11-09-175-00894-163146,09,175
11-09-175-00894-163147,09,175
11-09-175-00894-163149,09,175
11-09-175-00894-163150,09,175
11-09-175-00894-163151,09,175
11-09-175-00894-163152,09,175
11-09-175-00894-163153,09,175
11-09-175-00894-163154,09,175
11-09-175-00894-163155,09,175
11-09-175-00894-163156,09,175
11-09-175-00894-163157,09,175
11-09-175-00894-163158,09,175
11-09-175-00894-163159,09,175
11-09-175-00894-163160,09,175
11-09-175-00894-163161,09,175
11-09-175-00894-163162,09,175
11-09-175-00894-163163,09,175
11-09-175-00894-163164,09,175
11-09-175-00894-163165,09,175
11-09-175-00894-163166,09,175
11-09-175-00894-163167,09,175
11-09-175-00894-163168,09,175
11-09-175-00894-163169,09,175
11-09-175-00894-163170,09,175
11-09-175-00894-163171,09,175
11-09-175-00894-163172,09,175
11-09-175-00894-163173,09,175
11-09-175-00894-163174,09,175
11-09-175-00894-163176,09,175
11-09-175-00894-163177,09,175
11-09-175-00894-163178,09,175
11-09-175-00894-163179,09,175
11-09-175-00894-163180,09,175
11-09-175-00894-163182,09,175
11-09-175-00894-163183,09,175
11-09-175-00894-163184,09,175
11-09-175-00894-163185,09,175
11-09-175-00894-163186,09,175
11-09-175-00894-163187,09,175
11-09-175-00894-163188,09,175
11-09-175-00894-163189,09,175
11-09-175-00894-163191,09,175
11-09-175-00894-163192,09,175
11-09-175-00894-163193,09,175
11-09-175-00894-163195,09,175
11-09-175-00894-163196,09,175
11-09-175-00894-163197,09,175
11-09-175-00894-163198,09,175
11-09-175-00894-163199,09,175
11-09-175-00894-163200,09,175
11-09-175-00894-163201,09,175
11-09-175-00894-163202,09,175
11-09-175-00894-163203,09,175
11-09-175-00894-163205,09,175
11-09-175-00894-163206,09,175
11-09-175-00894-163207,09,175
11-09-175-00894-163208,09,175
11-09-175-00894-163209,09,175
11-09-175-00894-163210,09,175
11-09-175-00894-163211,09,175
11-09-175-00894-163212,09,175
11-09-175-00894-163213,09,175
11-09-175-00894-163214,09,175
11-09-175-00894-163215,09,175
11-09-175-00894-163217,09,175
11-09-175-00894-163218,09,175
11-09-175-00894-163219,09,175
11-09-175-00894-163220,09,175
11-09-175-00894-163221,09,175
11-09-175-00894-163222,09,175
11-09-175-00894-163223,09,175
11-09-175-00894-163224,09,175
11-09-175-00894-163225,09,175
11-09-175-00894-163226,09,175
11-09-175-00894-163227,09,175
11-09-175-00894-163228,09,175
11-09-175-00894-163229,09,175
11-09-175-00894-163230,09,175
11-09-175-00894-163231,09,175
11-09-175-00894-163232,09,175
11-09-175-00894-163233,09,175
11-09-175-00894-163234,09,175
11-09-175-00894-163235,09,175
11-09-175-00894-163236,09,175
11-09-175-00894-163237,09,175
11-09-175-00894-163238,09,175
11-09-175-00894-163239,09,175
11-09-175-00894-163240,09,175
11-09-175-00894-163241,09,175
11-09-175-00894-163242,09,175
11-09-175-00894-163243,09,175
11-09-175-00894-163244,09,175
11-09-175-00894-163245,09,175
11-09-175-00894-163246,09,175
11-09-175-00894-163247,09,175
11-09-175-00894-163248,09,175
11-09-175-00894-163249,09,175
11-09-175-00894-163250,09,175
11-09-175-00894-163251,09,175
11-09-175-00894-163252,09,175
11-09-175-00894-163253,09,175
11-09-175-00894-163254,09,175
11-09-175-00894-163255,09,175
11-09-175-00894-163256,09,175
11-09-175-00894-163257,09,175
11-09-175-00894-163258,09,175
11-09-175-00894-163259,09,175
11-09-175-00894-163260,09,175
11-09-175-00894-163261,09,175
11-09-175-00894-163262,09,175
11-09-175-00894-163263,09,175
11-09-175-00894-163264,09,175
11-09-175-00894-163265,09,175
11-09-175-00894-163266,09,175
11-09-175-00894-163267,09,175
11-09-175-00894-163268,09,175
11-09-175-00894-163269,09,175
11-09-175-00894-163270,09,175
11-09-175-00894-163271,09,175
11-09-175-00894-163272,09,175
11-09-175-00894-163273,09,175
11-09-175-00894-163275,09,175
11-09-175-00894-163276,09,175
11-09-175-00894-163277,09,175
11-09-175-00894-163278,09,175
11-09-175-00894-163279,09,175
11-09-175-00894-163280,09,175
11-09-175-00894-163281,09,175
11-09-175-00894-163282,09,175
11-09-175-00894-163283,09,175
11-09-175-00894-163284,09,175
11-09-175-00894-163285,09,175
11-09-175-00894-163286,09,175
11-09-175-00894-163287,09,175
11-09-175-00894-163288,09,175
11-09-175-00894-163289,09,175
11-09-175-00894-163290,09,175
11-09-175-00894-163291,09,175
11-09-175-00894-163292,09,175
11-09-175-00894-163293,09,175
11-09-175-00894-163294,09,175
11-09-175-00894-163295,09,175
11-09-175-00894-163296,09,175
11-09-175-00894-163297,09,175
11-09-175-00894-163298,09,175
11-09-175-00894-163299,09,175
11-09-175-00894-163305,09,175
11-09-175-00894-163306,09,175
11-09-175-00894-163307,09,175
11-09-175-00894-163308,09,175
11-09-175-00894-163309,09,175
11-09-175-00894-163310,09,175
11-09-175-00894-163311,09,175
11-09-175-00894-163312,09,175
11-09-175-00894-163313,09,175
11-09-175-00894-163314,09,175
11-09-175-00894-163317,09,175
11-09-175-00894-163318,09,175
11-09-175-00894-163319,09,175
11-09-175-00894-163320,09,175
11-09-175-00894-163321,09,175
11-09-175-00894-163322,09,175
11-09-175-00894-163323,09,175
11-09-175-00894-163324,09,175
11-09-175-00894-163325,09,175
11-09-175-00894-163326,09,175
11-09-175-00894-163327,09,175
11-09-175-00894-163328,09,175
11-09-175-00894-163329,09,175
11-09-175-00894-163331,09,175
11-09-175-00894-163332,09,175
11-09-175-00894-163333,09,175
11-09-175-00894-163334,09,175
11-09-175-00894-163335,09,175
11-09-175-00894-163336,09,175
11-09-175-00894-163337,09,175
11-09-175-00894-163341,09,175
11-09-175-00894-163342,09,175
11-09-175-00894-163343,09,175
11-09-175-00894-163344,09,175
11-09-175-00894-163345,09,175
11-09-175-00894-163346,09,175
11-09-175-00894-163347,09,175
11-09-175-00894-163352,09,175
11-09-175-00894-163353,09,175
11-09-175-00894-163356,09,175
11-09-175-00894-163357,09,175
11-09-175-00894-163360,09,175
11-09-175-00894-163361,09,175
11-09-175-00894-163364,09,175
11-09-175-00894-163365,09,175
11-09-175-00894-163366,09,175
11-09-175-00894-163367,09,175
11-09-175-00894-163369,09,175
11-09-175-00894-163371,09,175
11-09-175-00894-163372,09,175
11-09-175-00894-163373,09,175
11-09-175-00894-163374,09,175
11-09-175-00894-163375,09,175
11-09-175-00894-163376,09,175
11-09-175-00894-163377,09,175
11-09-175-00894-163378,09,175
11-09-175-00894-163379,09,175
11-09-175-00894-163380,09,175
11-09-175-00894-163381,09,175
11-09-175-00894-163382,09,175
11-09-175-00894-163383,09,175
11-09-175-00894-163386,09,175
11-09-175-00894-163387,09,175
11-09-175-00894-163388,09,175
11-09-175-00894-163389,09,175
11-09-175-00894-163390,09,175
11-09-175-00894-163391,09,175
11-09-175-00894-163392,09,175
11-09-175-00894-163394,09,175
11-09-175-00894-163395,09,175
11-09-175-00894-163396,09,175
11-09-175-00894-163397,09,175
11-09-175-00894-163398,09,175
11-09-175-00894-163399,09,175
11-09-175-00894-163402,09,175
11-09-175-00894-163403,09,175
11-09-175-00894-163405,09,175
11-09-175-00894-163406,09,175
11-09-175-00894-163407,09,175
11-09-175-00894-163408,09,175
11-09-175-00894-163409,09,175
11-09-175-00894-163410,09,175
11-09-175-00894-163411,09,175
11-09-175-00894-163412,09,175
11-09-175-00894-163413,09,175
11-09-175-00894-163414,09,175
11-09-175-00894-163415,09,175
11-09-175-00894-163416,09,175
11-09-175-00894-163418,09,175
11-09-175-00894-163419,09,175
11-09-175-00894-163420,09,175
11-09-175-00894-163421,09,175
11-09-175-00894-163422,09,175
11-09-175-00894-163423,09,175
11-09-175-00894-163424,09,175
11-09-175-00894-163425,09,175
11-09-175-00894-163426,09,175
11-09-175-00894-163427,09,175
11-09-175-00894-163429,09,175
11-09-175-00894-163430,09,175
11-09-175-00894-163431,09,175
11-09-175-00894-163432,09,175
11-09-175-00894-163433,09,175
11-09-175-00894-163434,09,175
11-09-175-00894-163435,09,175
11-09-175-00894-163436,09,175
11-09-175-00894-163437,09,175
11-09-175-00894-163438,09,175
11-09-175-00894-163439,09,175
11-09-175-00894-163440,09,175
11-09-175-00894-163441,09,175
11-09-175-00894-163442,09,175
11-09-175-00894-163443,09,175
11-09-175-00894-163444,09,175
11-09-175-00894-163445,09,175
11-09-175-00894-163446,09,175
11-09-175-00894-163447,09,175
11-09-175-00894-163448,09,175
11-09-175-00894-163449,09,175
11-09-175-00894-163450,09,175
11-09-175-00894-163451,09,175
11-09-175-00894-163452,09,175
11-09-175-00894-163453,09,175
11-09-175-00894-163454,09,175
11-09-175-00894-163455,09,175
11-09-175-00894-163456,09,175
11-09-175-00894-163457,09,175
11-09-175-00894-163458,09,175
11-09-175-00894-163459,09,175
11-09-175-00894-163460,09,175
11-09-175-00894-163461,09,175
11-09-175-00894-163462,09,175
11-09-175-00894-163463,09,175
11-09-175-00894-163464,09,175
11-09-175-00894-163465,09,175
11-09-175-00894-163466,09,175
11-09-175-00894-163467,09,175
11-09-175-00894-163468,09,175
11-09-175-00894-163469,09,175
11-09-175-00894-163470,09,175
11-09-175-00894-163474,09,175
11-09-175-00894-163476,09,175
11-09-175-00894-163477,09,175
