State,District,lgd_district_code,pc11_district_id,pc11_state_id,female_literacy_pct,scst_pct,agri_worker_pct,total_population,total_households,poverty_rate,poverty_log,night_lights_log
Himachal Pradesh,Kangra,18,24,2,71.91685407460855,26.75026074863831,3.5429973081885224,1510075,338887,0.045950644095454,0.0449261791522712,0.2055912850639551
Himachal Pradesh,Kinnaur,19,34,2,63.37663709336713,75.4817465317816,3.7599931597623018,84121,19976,0.0958071067639946,0.0914911755583431,0.0411248802773705
Himachal Pradesh,Kullu,20,26,2,62.66009573972351,31.852031157585124,3.6992716994367534,437903,94807,0.0858793081556607,0.0823900810408986,0.0846460652500735
Himachal Pradesh,Lahaul And Spiti,21,25,2,59.748931623931625,88.52490178684577,1.7314022383146808,31564,6674,0.2034324852968753,0.1851778780358074,0.0037326270998094
Himachal Pradesh,Mandi,22,27,2,65.79033389673758,30.659437054463147,1.6923921535505395,999777,219145,0.0559658804914589,0.0544558746214219,0.1648007443689855
Himachal Pradesh,Shimla,23,33,2,69.36146910695142,27.583444920824068,5.608621740385541,814010,184362,0.0563302972972801,0.0548009179096394,0.1427186400174913
Himachal Pradesh,Sirmaur,24,32,2,61.92786099082685,32.463032339036154,3.0700442482439945,529855,98208,0.1314221161451883,0.1234753513275126,0.2632375878879434
Himachal Pradesh,Solan,25,31,2,67.83102450233093,32.771746622553074,2.6291422446233494,580320,122425,0.0431422258313243,0.042237528976534,0.7260763414546029
Himachal Pradesh,Una,26,29,2,72.40689604281481,23.810135981718165,5.243824452343064,521173,110332,0.0559110130132607,0.0544039137534573,0.4922314583244077
Jammu And Kashmir,Anantnag,1,14,1,42.610203786674376,10.92360006378095,11.122171945701355,1078692,153640,0.1914524731055354,0.1751731284736778,0.2487081049606453
Jammu And Kashmir,Bandipora,623,9,1,37.34503012701027,19.316628933896265,12.53508573556995,392232,58392,0.4117684836425216,0.3448431622016021,0.1445251135293751
Jammu And Kashmir,Baramulla,3,8,1,43.941762834191834,3.8868535840379193,10.193180427646457,1008039,152635,0.2109420842045642,0.1913986386581685,0.3896715757968458
Jammu And Kashmir,Budgam,2,2,1,35.95911207071048,3.221248565496289,8.757376726286523,753745,103363,0.2565594397045746,0.2283773826562637,0.705365299538801
Jammu And Kashmir,Doda,4,16,1,40.990855599989814,22.594746497014167,4.961134837547401,409936,79636,0.1830926199060176,0.1681318743288698,0.1952309397682321
Jammu And Kashmir,Ganderbal,626,11,1,37.98494874789153,20.570792681696844,10.461009650796049,297446,45361,0.2956857901992514,0.2590401227014296,0.3632624714896582
Jammu And Kashmir,Jammu,5,21,1,69.15143331513384,29.228514769686488,4.000058487512916,1529958,314199,0.079980763148229,0.0769432290777065,1.289163004364243
Jammu And Kashmir,Kathua,7,7,1,55.35329250566604,31.55742292374703,7.106904590225906,616435,119583,0.1542265004531202,0.1434304230494503,0.5922373513178282
Jammu And Kashmir,Kishtwar,620,18,1,35.10870253594015,22.738148905919477,8.012433471979962,230696,45209,0.2318380619529455,0.2085074132518991,0.039195763360133
Jammu And Kashmir,Kulgam,622,15,1,40.62253762151762,6.253725119733888,11.347864082660772,424483,73728,0.2407902909500658,0.2157485080188765,0.1318041987740447
Jammu And Kashmir,Kupwara,8,1,1,39.587393099827345,8.203558552037448,7.9410838440853695,870354,113929,0.3084096501434883,0.2688123921849205,0.1696925119397294
Jammu And Kashmir,Poonch,10,5,1,43.741775438346906,37.04782576782325,8.078146545251,476835,90261,0.2323066697784783,0.2088877544105555,0.4919826259393889
Jammu And Kashmir,Pulwama,11,12,1,43.246963078211955,4.105524230961388,7.112485504445304,560440,86241,0.1809846929412205,0.1663485760315008,0.5688046933954485
Jammu And Kashmir,Rajouri,12,6,1,47.00670562572375,43.736836779963106,4.715555657823082,642415,130401,0.16263947839459,0.1506928326968811,0.4740904082404387
Jammu And Kashmir,Ramban,621,17,1,30.55929143043966,18.92475847070807,6.551267026570094,283713,55490,0.2460726294637191,0.2199967087657526,0.428392083806508
Jammu And Kashmir,Reasi,627,20,1,38.19346045369283,40.08110160900253,1.461644547941489,314667,56689,0.2135329899725149,0.1935359316184651,0.3109220950267106
Jammu And Kashmir,Samba,624,22,1,65.31641005782045,34.308148687041,3.256485316138084,318898,65385,0.0529871874131462,0.0516310653789949,1.1793838973684032
Jammu And Kashmir,Shopian,625,13,1,43.27667938489999,8.21253498112428,6.8753084839953935,266215,44411,0.1919677714995716,0.1756055309450686,0.2978347404442109
Jammu And Kashmir,Srinagar,13,10,1,54.095150288968,0.8087617609224881,1.9703703255512832,1236829,191678,0.1678761194286349,0.1551868166480315,1.918643993239171
Jammu And Kashmir,Udhampur,14,19,1,48.338697371427685,35.11410218294188,2.5307985988113515,554985,99240,0.1962518955793272,0.1791932483850899,0.502510744163647
Jharkhand,Bokaro,322,355,20,51.98787698719484,26.90418119311652,6.274191173377088,2062330,394918,0.2417349129585848,0.216509525109556,1.0890511980887554
Jharkhand,Chatra,323,347,20,40.50664995254946,37.023797423687725,32.620126648320735,1042886,182271,0.3876220887929594,0.327591554690244,0.3388265266731811
Jharkhand,Deoghar,324,350,20,42.35417006600646,24.86460112876515,23.283840267074098,1492073,264347,0.3293015594537973,0.2846536610298221,0.9268251560932274
Jharkhand,Dhanbad,325,354,20,55.31770445925832,24.974157073586127,4.658011318532176,2684487,507064,0.2491325852168789,0.2224493786055794,1.4513346230087365
Jharkhand,Dumka,326,362,20,40.76008380709665,49.240980686250325,30.38458137351092,1321442,275019,0.3277450083225048,0.2834820208122726,0.4137990245837467
Jharkhand,East Singhbum,327,357,20,58.29571080834043,33.36373254679002,7.489170622646711,2293919,476931,0.191133063523645,0.1749050083336926,1.019139052270943
Jharkhand,Garhwa,328,346,20,38.847231500182254,39.75100999104918,32.75641538092574,1322784,254697,0.3346927893180979,0.2887011450094845,0.2431814700589891
Jharkhand,Giridih,329,349,20,39.561099432698654,23.049969044855924,19.040618824349984,2445474,396521,0.2997983101672045,0.2622091064058742,0.5692883111727645
Jharkhand,Godda,330,351,20,35.91856191710823,30.054029116494146,37.00299064627654,1313551,253648,0.2992557598442874,0.2617916081036588,0.7116349034175715
Jharkhand,Gumla,331,366,20,46.576798617133534,72.1033580338915,11.888603274644984,1025213,188988,0.2824733937053186,0.2487905521987192,0.1495696584376732
Jharkhand,Hazaribagh,332,360,20,49.44631075349627,24.51912516323195,13.2605799899791,1734495,304749,0.2075880285144499,0.1886250053486504,0.7566076916816394
Jharkhand,Jamtara,333,363,20,43.5128892939629,39.61534280101436,21.90077919532156,791042,155275,0.3382207305831785,0.2913409186403856,0.6128265507882856
Jharkhand,Khunti,606,365,20,45.126718132178496,77.7730148434342,10.727233533872896,531885,103700,0.3280806219510027,0.283734758511961,0.2853972561874675
Jharkhand,Koderma,334,348,20,43.39625884934835,16.182135233204747,16.882727247355643,716259,116155,0.3108834622123669,0.2707013085438852,0.6951660661359949
Jharkhand,Latehar,335,359,20,39.45459430413756,66.85291714467287,28.299136483364737,726978,133381,0.4252312782365046,0.3543341010681552,0.2344714094230182
Jharkhand,Lohardaga,336,356,20,48.06184298375378,60.21438316117715,20.66096445665576,461790,88638,0.3034262182080092,0.2649963499570513,0.4452588438089049
Jharkhand,Pakur,337,353,20,32.58256078577634,45.2591118386712,22.9337703408897,900422,182317,0.4308234244108568,0.3582500998166982,0.4330234870264317
Jharkhand,Palamu,338,358,20,43.152446476792775,36.99167314906316,33.74456295690548,1939869,358754,0.341972547432851,0.2941405818818716,0.5138438838758658
Jharkhand,Ramgarh,607,361,20,54.14300558200227,32.389727450726376,9.652122001519592,949443,179375,0.2105663994328258,0.191088348789443,1.1843236607949097
Jharkhand,Ranchi,339,364,20,58.21036330175944,41.00395538753842,13.722995704703669,2914253,569444,0.2298167317763851,0.2068651597271541,1.0235679953825547
Jharkhand,Sahebganj,340,352,20,34.91952613796741,33.086643368008986,34.15299530027405,1150567,227023,0.3425881239627474,0.2945991869320344,0.5449619749171474
Jharkhand,Saraikela Kharsawan,341,369,20,47.56811262952684,40.45205134753478,14.071426696646514,1065056,221232,0.2120812804751411,0.1923389484967949,0.8783026760627399
Jharkhand,Simdega,342,367,20,50.62067905462978,78.23519208509985,19.027072214005532,599578,118288,0.2960361526525693,0.259310493106263,0.0931678439003756
Jharkhand,West Singhbhum,343,368,20,38.2876487642655,71.10796638306425,21.11029480361974,1502338,302046,0.2782958747142172,0.2455278430210346,0.3791459476190026
Karnataka,Bagalkote,524,556,29,50.23450445436076,22.03209733340671,33.02346072704747,1889752,361149,0.2138117238726539,0.1937655931904489,0.5306561858385523
Karnataka,Ballari,528,565,29,50.029655136672744,39.501629906282936,33.415206295105776,2452595,489118,0.1720203625978354,0.1587290652341257,0.6980256667551078
Karnataka,Belagavi,527,555,29,56.2880898651361,18.29870361098831,26.86622838499372,4779661,983854,0.1535245658644898,0.1428220952098302,0.5122987838894149
Karnataka,Bengaluru Rural,526,583,29,62.98648056776218,26.90451225776372,15.22863465379793,990923,229279,0.0935425008046051,0.0894224271417199,1.4456336525591618
Karnataka,Bengaluru South,631,584,29,55.42115265193742,20.945636391178567,16.652391569192815,1082636,260533,0.1124618580618043,0.1065754495822522,0.8842339239988549
Karnataka,Bengaluru Urban,525,572,29,74.6753020837637,14.43243402233174,2.0032957161392124,9621551,2393845,0.051663207903263,0.0503729184796551,3.022819244857733
Karnataka,Bidar,529,558,29,53.5018345373423,37.31620971056185,35.98628396612313,1703300,319937,0.2616241752930325,0.2323999188903814,0.5721491108096696
Karnataka,Chamarajanagar,531,578,29,49.61499134812018,37.19311788603152,40.455365383001926,1020791,244874,0.1528164986153651,0.1422080773767561,0.346131845977544
Karnataka,Chikkaballapura,630,582,29,55.12884960730086,37.37156442812707,28.772231195093035,1255104,284698,0.0968161858420488,0.0924116064893629,0.6618790789169621
Karnataka,Chikkamagaluru,532,570,29,66.52582792352702,26.24176048212549,19.165231587430164,1137961,276085,0.0829162820122036,0.0796576631031157,0.281632030512392
Karnataka,Chitradurga,533,566,29,58.66068581857361,41.68058689112576,28.880159525618033,1659456,357003,0.1694601365732413,0.1565422205896264,0.5468811783507406
Karnataka,Dakshina Kannada,534,575,29,76.05245820832563,11.027976468775378,2.702859342399363,2089649,439733,0.109868174189919,0.1042412462804151,0.6014528491792617
Karnataka,Davanagere,535,567,29,61.29755384491871,32.161807497004624,30.712424780066343,1945497,410176,0.1646131747464596,0.1523889930363207,0.6358525275601576
Karnataka,Dharwad,536,562,29,64.83589557020808,14.369230919160184,24.535131442597702,1847023,382700,0.1914533566840202,0.1751738700711625,0.7007494339213576
Karnataka,Gadag,537,561,29,57.448954634136165,22.15448490940004,37.16911756023719,1064570,219096,0.229776746163318,0.2068326457256093,0.4309857020750534
Karnataka,Hassan,539,574,29,62.326239927236394,21.242712172396068,14.27815738443115,1776421,433453,0.0793470616260261,0.0763562857399465,0.6613540155823492
Karnataka,Haveri,540,564,29,61.86580008734297,22.617715320079014,38.27869710325259,1597668,330414,0.2061094936986656,0.1873998849786723,0.5726946707048851
Karnataka,Kalaburagi,538,579,29,47.36855423697048,27.82347215435607,33.74846162866588,2566326,471601,0.1422249063868144,0.1329780326375842,0.500263860137969
Karnataka,Kodagu,541,576,29,70.58493592606222,23.739132473368812,4.848639436064509,554519,142716,0.0759178933385277,0.073174151521841,0.1152927218078393
Karnataka,Kolar,542,581,29,59.48763494977006,35.455717615388174,24.298910347422986,1536401,333348,0.0965153196547863,0.0921372601916003,0.9967091399114354
Karnataka,Koppal,543,560,29,49.31926944292269,30.424700702198688,35.55125184760938,1389920,264595,0.2362531617263342,0.2120851614652327,0.5064047619796829
Karnataka,Mandya,544,573,29,56.73254992872084,15.932048894404543,20.575296439646888,1805769,428625,0.1265477452603929,0.1191578637118315,0.7336221077929801
Karnataka,Mysuru,545,577,29,60.31538871064439,29.02876152858576,19.236896871661607,3001127,700968,0.1171634466369731,0.1107928358255211,0.8309867262566282
Karnataka,Raichur,546,559,29,41.74588639854153,39.817462769829305,37.125835933249306,1928812,363853,0.1943794983381518,0.1776268022748229,0.4992913748855522
Karnataka,Shivamogga,547,568,29,67.18296246706986,21.313328232785793,27.5402924988013,1752753,406816,0.1110893440857815,0.1053409251431367,0.335310353150624
Karnataka,Tumakuru,548,571,29,60.77804192456109,26.743760685036843,20.40167613876085,2678980,640081,0.107557823099214,0.1021574320475652,0.6502309317601097
Karnataka,Udupi,549,569,29,74.88662776522601,10.899460743136558,9.879289405066102,1177361,253078,0.149595332483384,0.1394099956521185,0.2966708652854486
Karnataka,Uttara Kannada,550,563,29,70.30494589352003,10.48380531447589,16.4821073079887,1437169,324530,0.1491709148161771,0.1390407387322138,0.1960771735904302
Karnataka,Vijayapura,530,557,29,48.55084220427662,22.14119029215126,34.3108581562803,2177331,408806,0.1821829178615511,0.1673626598548722,0.4154086021811176
Karnataka,Yadgir,635,580,29,34.80688150535499,35.780837643099424,37.21197234477096,1174271,202063,0.2503355628246565,0.2234119655476113,0.417748995445226
Kerala,Alappuzha,554,598,32,86.32733053603518,9.765300976741583,6.621707045928231,2127789,535958,,,0.8466718527119635
Kerala,Ernakulam,555,595,32,85.99508909805024,8.681788990210785,4.656072991215277,3282388,814011,,,1.142927703267153
Kerala,Idukki,556,596,32,81.11409183589072,18.152003563654333,27.020509824568993,1108974,279812,,,0.1589484767128279
Kerala,Kannur,557,589,32,83.89341638111537,4.94335520013254,8.531724595906995,2523003,554298,,,0.3547303294872977
Kerala,Kasaragod,558,588,32,76.75974789395988,7.812601587149823,7.438154011269117,1307375,273410,,,0.3481530012614757
Kerala,Kollam,559,600,32,83.97595229640876,12.864355167670634,8.146135691263758,2635375,669375,,,0.7088415232584719
Kerala,Kottayam,560,597,32,88.26786661923039,8.907392110915342,7.407621829682426,1974551,487296,,,0.4792627421889267
Kerala,Kozhikode,561,591,32,83.48055623824172,6.947460918324993,4.979534253441123,3086293,697710,,,0.4181728156328015
Kerala,Malappuram,562,592,32,79.62080134089507,8.054034603152992,9.60522130821422,4112920,793999,,,0.4388951878804191
Kerala,Palakkad,563,593,32,77.00281842399907,16.11443542802073,22.316970098453524,2809934,637220,,,0.4541701837588893
Kerala,Pathanamthitta,564,599,32,88.62286375877778,14.412165570413526,12.00857950534855,1197412,322684,,,0.3159717702244414
Kerala,Thiruvananthapuram,565,601,32,83.18370878540996,12.10797633871656,6.055149237692693,3301427,837877,,,1.0924081362399136
Kerala,Thrissur,566,594,32,85.11677071414508,10.693963860053826,5.8674177466310065,3121200,759210,,,0.7125186486354907
Kerala,Wayanad,567,590,32,76.35831392999404,22.512417117271415,26.24191007610697,817420,190894,,,0.1279992263999651
Ladakh,Kargil,6,4,1,47.50305473126299,86.89791338191219,1.8105801458138973,140802,18338,0.2900344175158637,0.2546688982625249,0.0218108096305237
Ladakh,Leh Ladakh,9,3,1,56.746643187321155,72.17556765827385,1.038074398249453,133487,21909,0.1116396841744278,0.1058361182979435,0.010296070362747
Lakshadweep,Lakshadweep District,553,587,31,78.24561403508771,94.79937338110528,0.0,64473,11574,,,0.4080180549480895
Madhya Pradesh,Alirajpur,639,465,23,24.24540942047771,92.66336442162472,9.88005086235846,728999,123800,0.4573135384519188,0.3765946986069426,0.324644149757184
Madhya Pradesh,Anuppur,390,461,23,49.301178256957826,57.782517414382895,25.788407329105,749237,170715,0.3039488677744967,0.2653972509062837,0.4885605910560239
Madhya Pradesh,Ashoknagar,391,459,23,44.56377076718324,30.510572484442132,30.10178707602533,845071,172680,0.2935260813139524,0.2573718858066932,0.4889185770233196
Madhya Pradesh,Balaghat,392,457,23,60.63326042442293,29.879097231118568,37.63614360629286,1701698,391836,0.3289868909217637,0.2844169158162175,0.192723999346337
Madhya Pradesh,Barwani,393,441,23,34.416589832216864,75.7738940067726,35.248796575065,1385881,243277,0.4107623646238685,0.344130242403482,0.3032493752245543
Madhya Pradesh,Betul,394,447,23,52.82467022107235,52.452325243340894,33.46554870356571,1575362,329832,0.3134092546107226,0.2726262410501406,0.2247402785553003
Madhya Pradesh,Bhind,395,420,23,53.90678750054757,22.368108138261487,23.984449587904603,1703005,299233,0.186195670954083,0.1707512709082281,0.7467092873812202
Madhya Pradesh,Bhopal,396,444,23,65.23533148711243,18.00649582613016,7.782889257771558,2371061,501805,0.2280510197046945,0.205428375852692,1.4000898277286082
Madhya Pradesh,Burhanpur,397,467,23,47.545506480426056,38.8401616685162,42.70971262277192,757847,146341,0.3814201958727851,0.3231120974245496,0.2301322942360302
Madhya Pradesh,Chhatarpur,398,425,23,44.90423041824911,27.174125824526563,23.603713560417575,1762375,356297,0.2989665625869656,0.2615689964695278,0.5353424708376627
Madhya Pradesh,Chhindwara,399,455,23,54.839671334516694,47.92249543502818,34.655150665212325,2090922,443361,0.310959405313441,0.2707592396289521,0.2385513463039473
Madhya Pradesh,Damoh,400,428,23,50.133644118164646,32.639281643449436,36.73296700197183,1264219,297608,0.3147167226540825,0.2736212223885811,0.4402850118779271
Madhya Pradesh,Datia,401,422,23,51.18154267492642,27.369546262236987,23.134017449409253,786754,160215,0.2016395766510626,0.1836869381123839,0.7175933143524288
Madhya Pradesh,Dewas,402,437,23,49.40331453829072,36.113230352078226,33.52001604462222,1563715,308871,0.2576951536068979,0.2292808026858733,0.5426397338926153
Madhya Pradesh,Dhar,403,438,23,40.89759456064294,62.59741887726789,34.02497257410101,2185793,425914,0.2934253001732585,0.2572939708203767,0.5478732085523367
Madhya Pradesh,Dindori,404,453,23,44.22862587951028,70.3412516819867,38.14789495356545,704524,169630,0.374649029973877,0.3181984476083825,0.2506703975452539
Madhya Pradesh,Guna,406,458,23,42.79996690066992,30.924536797262064,22.31848243141225,1241519,244401,0.3071075459135364,0.2678167158120124,0.54621492586361
Madhya Pradesh,Gwalior,407,421,23,58.839407927502016,22.89334440925259,11.387973456938974,2032036,383845,0.1634945861461406,0.151428050673441,0.954858917837754
Madhya Pradesh,Harda,408,448,23,53.96532270060626,44.26967473902869,34.28786000818166,570465,113379,0.2771462048385124,0.2446280613648828,0.3934623224301449
Madhya Pradesh,Indore,410,439,23,64.64513306321216,23.283141529412088,11.76037655715405,3276697,649540,0.1659389724615312,0.1535267473317383,1.3823320225629774
Madhya Pradesh,Jabalpur,411,451,23,65.44298493015663,29.36155684533971,19.46238480586118,2463289,539060,0.2878613376770309,0.2529829648036716,0.9790765638100336
Madhya Pradesh,Jhabua,412,464,23,26.959266702612616,88.70267538690871,13.077074581603224,1025048,194157,0.3746373699530247,0.3181899653921589,0.520395534628534
Madhya Pradesh,Katni,413,450,23,52.408698647205135,36.64091414984962,26.54265144997217,1292042,289551,0.3238560085213972,0.2805486967073697,0.5706346731879381
Madhya Pradesh,Khandwa (East Nimar),405,466,23,47.08839573908502,46.999567195726,44.92285633630048,1310061,266655,0.3237984037429638,0.2805051828876087,0.3143737992988606
Madhya Pradesh,Khargone (West Nimar),414,440,23,44.6564665597739,50.146125615708314,44.01487971350605,1873046,367988,0.3597543647668195,0.3073040692932178,0.3573745857697061
Madhya Pradesh,Mandla,415,454,23,48.51076122522577,62.46562486669416,42.69695748849024,1054905,250146,0.3299892560888336,0.2851708640723376,0.2394578366723471
Madhya Pradesh,Mandsaur,416,433,23,50.443001399111864,21.04697738231035,31.718143182336384,1340411,286808,0.1997185448211718,0.1820869833013871,0.5122222041645665
Madhya Pradesh,Morena,417,419,23,48.13453913027978,22.307003667400824,16.274065685164214,1965970,362646,0.1959768257762595,0.1789632788994598,0.6633571125241294
Madhya Pradesh,Narmadapuram,409,449,23,57.61569289179498,32.40882909735369,28.91209131531213,1241350,257199,0.2513219821004953,0.2242005781448565,0.47787449834865
Madhya Pradesh,Narsimhapur,418,452,23,58.3687032066136,30.226935103044912,46.18749703380485,1091854,250286,0.3335214992823027,0.2878231869563878,0.5546286367487914
Madhya Pradesh,Neemuch,419,432,23,49.811112157733746,22.105107697075415,26.875871687587168,826067,179746,0.1915304496209232,0.1752385729337887,0.4403085523932525
Madhya Pradesh,Panna,420,426,23,45.63162471016893,37.27118010467084,36.1348790635969,1016520,228709,0.3141532197464309,0.2731925188554064,0.3355411415334152
Madhya Pradesh,Raisen,421,446,23,54.04086249423752,32.35941504824658,33.99596479050132,1331597,278895,0.3084236799793129,0.2688231149433501,0.5723119706312222
Madhya Pradesh,Rajgarh,422,442,23,41.74790431999915,22.607441775013033,29.579056029064827,1545814,345297,0.2988869151603408,0.2615076785951119,0.5536465939707012
Madhya Pradesh,Ratlam,423,434,23,47.54139068228362,41.81774197649734,31.462901606532256,1455069,296683,0.2642874549434678,0.2345086867550205,0.6161196449350622
Madhya Pradesh,Rewa,424,430,23,52.29665457901099,29.406419839110804,38.33853496464107,2365106,526065,0.2678468933819344,0.2373201021803676,0.7501331102309653
Madhya Pradesh,Sagar,425,427,23,56.773430071796405,30.42164292999918,31.97102271487486,2378458,517850,0.3096215000415224,0.2697381641983666,0.572623852250894
Madhya Pradesh,Satna,426,429,23,53.26756514597177,32.237099780837035,31.20030693376435,2228935,478741,0.2956445140600386,0.259008265597649,0.7235240330051836
Madhya Pradesh,Sehore,427,445,23,49.57926286152243,31.783941824038457,27.819696358995028,1311332,257311,0.2730618963325982,0.2414249408069053,0.5195880855709172
Madhya Pradesh,Seoni,428,456,23,55.4485021631843,47.17847688145651,41.451801546877945,1379131,314767,0.3040981169218085,0.2655117037120425,0.2949318530634958
Madhya Pradesh,Shahdol,429,460,23,48.55752962691192,53.06825206390241,34.49136459713219,1066063,251452,0.3263523801401697,0.2824326031713114,0.3818213228147782
Madhya Pradesh,Shajapur,430,436,23,47.95434337529587,25.89772728023953,32.75947118209707,1512681,300025,0.2551694098037874,0.2272705513651657,0.4823686636619539
Madhya Pradesh,Sheopur,431,418,23,36.74714867960635,39.22871045167556,29.33293915561015,687861,146043,0.2904446893293541,0.2549868793815032,0.2803444532788208
Madhya Pradesh,Shivpuri,432,423,23,40.63280227719518,31.82509197300194,22.791718522544542,1726050,359969,0.2070796696026215,0.1882039462358497,0.4452825546498536
Madhya Pradesh,Sidhi,433,462,23,44.95473770732743,39.351642764675034,46.81902991847017,1127033,238448,0.346838919299322,0.2977603054958987,0.5129911246198701
Madhya Pradesh,Singrauli,638,463,23,39.87188206207185,45.37641106942109,36.49154833765317,1178273,243925,0.3404441180018907,0.2930009903962789,0.7391482040943199
Madhya Pradesh,Tikamgarh,434,424,23,42.14111630800323,29.717070564903963,26.828319502074688,1445166,296116,0.2894601247885089,0.2542236228588169,0.6680084843554374
Madhya Pradesh,Ujjain,435,435,23,52.56399556963656,28.819234733731147,24.97599378403935,1986864,391438,0.1996583288486597,0.1820367902923726,0.7461608146488481
Madhya Pradesh,Umaria,436,431,23,46.40955922619427,55.65405935250125,29.97474747474748,644758,145024,0.3609368216723881,0.3081733020719427,0.2775736025659313
Madhya Pradesh,Vidisha,437,443,23,50.85890611875406,24.65920658041299,30.027713242197628,1458875,299676,0.2937443748581578,0.2575406300863664,0.6048130324149182
Maharashtra,Ahilyanagar,466,522,27,62.6511702314285,20.952997682889812,24.608191894403163,4543159,930024,0.1629393158825166,0.1509506932263337,0.697275359631028
Maharashtra,Akola,467,501,27,73.99327564850063,25.59884580568122,49.28663941246699,1813906,395690,0.2667394577943981,0.236446243092872,0.6097483430099775
Maharashtra,Amravati,468,503,27,74.21951200452945,31.52222043348584,52.07697467085679,2888445,647451,0.2813453125217375,0.2479105513986313,0.5044970418855039
Maharashtra,Beed,470,523,27,59.17117536973792,14.853722308551983,28.39072735271601,2585049,535835,0.2060014488224654,0.1873102996496,0.5302427414083025
Maharashtra,Bhandara,471,506,27,69.12261648179094,24.09812602159066,44.08319197367086,1200334,278076,0.2162253434246896,0.1957520816915696,0.4092623978258183
Maharashtra,Buldhana,472,500,27,66.54787626792067,23.034515504640297,48.573327241766,2586258,561504,0.2770175803318565,0.2445273438560751,0.4599715017288016
Maharashtra,Chandrapur,473,509,27,65.34638070548732,33.47110906058004,37.673367452603266,2204307,536686,0.2219568030071944,0.2004535107033169,0.4428359457922256
Maharashtra,Chhatrapati Sambhajinagar,469,515,27,60.383450593844145,18.445879022457625,24.31012362474043,3701282,751915,0.1732772930121175,0.1598009381638728,0.646203471088614
Maharashtra,Dharashiv,488,525,27,61.99504799375911,18.172500084460683,37.77878141143819,1657576,351281,0.2378276106545676,0.2133579163068269,0.4415637004935309
Maharashtra,Dhule,474,498,27,57.23417510089474,37.78342960179671,44.29580747691842,2050862,408874,0.3075370139124561,0.2681452254759115,0.4203867843469723
Maharashtra,Gadchiroli,475,508,27,58.925272848344854,49.960855293203174,33.116985588694945,1072942,250435,0.2744944254657204,0.2425495709254643,0.1412716126768862
Maharashtra,Gondia,476,507,27,69.80919974642676,29.505628325596767,33.958272844166075,1322507,292369,0.2598146175911464,0.2309645812429533,0.3315098097332477
Maharashtra,Hingoli,477,512,27,59.57296283519335,25.015522213115105,38.5896561042516,1177345,228868,0.2988791142835082,0.2615016727602952,0.5207035303248024
Maharashtra,Jalgaon,478,499,27,62.121854693016466,23.490768258573393,49.202806646167325,4229917,903643,0.2686993186152376,0.2379922170910764,0.4827102168016797
Maharashtra,Jalna,479,514,27,52.354277717917256,16.055212588167915,30.990583688181772,1959046,391701,0.2104337035050524,0.1909787280358171,0.4849071259838722
Maharashtra,Kolhapur,480,530,27,66.79978241405381,13.794294686714478,13.77403529053808,3876001,840240,0.1282016970649682,0.1206249465461211,0.4666734562587936
Maharashtra,Latur,481,524,27,60.81337379429934,21.937978873732984,39.820385676074,2454196,481572,0.2222986044357937,0.2007331880478255,0.5286468268132413
Maharashtra,Mumbai,482,519,27,78.40802739571518,7.941470358406059,0.4205620614321602,3085411,674339,0.0637714266777038,0.0618205432903233,3.647099229793967
Maharashtra,Mumbai Suburban,483,518,27,77.50198294402284,7.351339035041501,0.5011772161043391,9356962,2105604,0.0637714266777038,0.0618205432903233,3.175026794128927
Maharashtra,Nagpur,484,505,27,75.57929026556084,28.049089193887703,20.446972343117928,4653570,1041544,0.1804468650502317,0.1658930659842432,0.8203014086275534
Maharashtra,Nanded,485,511,27,57.27030799703534,27.43522431255601,40.94640197117753,3361292,665434,0.2448986332549392,0.2190541075296204,0.568864159344929
Maharashtra,Nandurbar,486,497,27,48.386443796963654,72.19083962518845,52.790378700166976,1648295,323521,0.4362535204531339,0.3620380013201282,0.4204122255781456
Maharashtra,Nashik,487,516,27,66.02804541422189,34.6977421847407,25.526996781242183,6107187,1222887,0.2608859448777229,0.2318146047380356,0.7291438613853483
Maharashtra,Parbhani,489,513,27,55.028458961774085,15.675845249078746,38.13214139819703,1836086,361130,0.256613864401123,0.2284206941911014,0.5402109691964381
Maharashtra,Pune,490,521,27,71.72687386397763,16.22136829798859,9.757089758241383,9429408,2151503,0.0791216101275116,0.0761473862527456,1.1874275518042896
Maharashtra,Raigad,491,520,27,68.24813641843464,16.706286538607547,13.419497569353478,2634200,611790,0.1477186465946374,0.1377761864964732,0.9786686487112466
Maharashtra,Ratnagiri,492,528,27,67.96432569664663,5.40670398602165,17.504635360639167,1615069,397115,0.1896283876225213,0.1736409790452956,0.1612678308664799
Maharashtra,Sangli,493,531,27,66.92923835936571,13.16113322393656,22.86864108775494,2822143,598386,0.1342974139312513,0.1260134406994985,0.5195124892774252
Maharashtra,Satara,494,527,27,68.6355875380719,11.747717263239409,20.57459977862339,3003741,653735,0.1342198348947199,0.1259450444493913,0.4777651805958788
Maharashtra,Sindhudurg,495,529,27,73.50544389675217,7.3632585614564094,16.13106851830598,849651,209839,0.1427270581785935,0.1334175620523382,0.1273688920025918
Maharashtra,Solapur,496,526,27,60.26161967248257,16.845254803652637,28.81965771973854,4317756,873167,0.1910880847510533,0.1748672462874362,0.7199836423282828
Maharashtra,Thane,497,517,27,69.98490876927549,20.54710298632532,6.951208125355711,11060148,2529165,0.2331957196294726,0.2096089460778992,1.1532043926551905
