pc11_state_id,pc11_district_id,poverty_rate,poverty_log
10.0,210,0.3694228277486843,0.3143893574568471
10.0,211,0.33166709953822926,0.2864316156100724
10.0,212,0.3208498216789554,0.2782753337474346
10.0,213,0.32922326832321197,0.2845947628545709
10.0,214,0.33783762467625533,0.2910545975975074
10.0,215,0.3134865293744647,0.27268507457085767
10.0,216,0.2366172867930994,0.21237965733711697
10.0,217,0.3149936381059283,0.27383182767576514
10.0,218,0.3143547136396194,0.27334583313003646
10.0,219,0.32608482821126394,0.282230862727488
10.0,220,0.34561906850124985,0.29685418113885126
10.0,221,0.2790573350339668,0.24612334960913507
10.0,222,0.3200561234793783,0.2776742534818318
10.0,223,0.33118142942187184,0.28606684073349886
10.0,224,0.2952875070426348,0.2587326836705622
10.0,225,0.33124257518781114,0.28611277313633493
10.0,226,0.26339149819361796,0.23379977015288578
10.0,227,0.3638204054253693,0.3102898831756253
10.0,228,0.3882996702185018,0.3280797395151943
10.0,229,0.3593874636718637,0.30703420393103237
10.0,230,0.293093460518873,0.257037379094657
10.0,231,0.32667563848618725,0.28267629328340044
10.0,232,0.2856194097744247,0.2512406331604435
10.0,233,0.27720785492132566,0.24467633195023078
10.0,234,0.29836138769507803,0.2611029984019575
10.0,235,0.3482818311927629,0.29883106422241484
10.0,236,0.29197313559184523,0.2561706122586664
10.0,237,0.37911430570802634,0.32144148566458863
10.0,238,0.34099519218471497,0.2934120190468169
10.0,239,0.360144744230084,0.30759112366567876
10.0,240,0.3674928613178138,0.3129790350574587
11.0,241,0.17629362814812188,0.16236850211004633
11.0,242,0.1733324421625748,0.15984794142107475
11.0,243,0.142911227263771,0.1335787153605839
11.0,244,0.12024291502228004,0.11354555020286172
12.0,245,0.22724750426695214,0.20477386035603662
12.0,246,0.10916185938008906,0.10360464846695801
12.0,247,0.3203794375927334,0.2779191480134292
12.0,248,0.1854638072122403,0.17013409650202763
12.0,249,0.34310737075199416,0.2949858627832159
12.0,250,0.17419973370355782,0.16058683785824285
12.0,251,0.1748719087483233,0.1611591278224685
12.0,252,0.3343363657843021,0.2884340639734957
12.0,253,0.20919181281911925,0.1899522131585302
12.0,254,0.250980193349599,0.22392739870523884
12.0,255,0.1952870966631042,0.17838640478212747
12.0,256,0.26460308895884627,0.2347583092764685
12.0,257,0.1534318443888637,0.1427417109639347
12.0,258,0.12324635447355235,0.11622302344633084
12.0,259,0.25698246661312496,0.22871398091347295
