pc11_state_id,pc11_district_id,female_literacy_pct,scst_pct,agri_worker_pct,total_population,total_households
18,313,62.11041248589437,16.315020883166742,7.574046677334621,1066888,227197
18,314,52.12122382257919,61.03639707919897,7.906496418178607,956313,177646
18,315,60.32333010648596,72.94653949986454,2.683866055610056,214102,42252
18,316,62.82033038821262,16.265302021113463,7.894597238461229,1736617,379955
18,317,59.612124308668236,13.008205513857893,12.480912908327426,1228686,247714
18,318,56.16883318917506,10.822149686938795,10.725636074167792,659296,143350
18,319,54.26214785143229,13.754527587831145,12.998314820708401,738804,150018
18,320,48.05395656168089,44.34671334530718,11.433750278722837,482162,97395
18,321,60.223439650051894,19.100954042787613,9.99919286684202,1517542,311114
18,322,76.51714430373066,14.108353044568393,1.999012474767278,1253938,293112
18,323,63.51598501729081,10.831489854711855,9.962240754575069,771639,155248
18,324,53.38147606907807,42.532431650132885,15.971066881784568,950075,191701
18,325,48.18181617600011,5.2427571351642435,19.22420648068385,928500,187783
18,326,50.14010452358365,36.69925980078589,14.266642441286367,831668,168717
19,327,65.73611092787314,38.696940638057896,6.021713224047818,1846823,391234
19,328,58.321965179052405,56.54709740588704,18.43156968706799,3872846,868326
19,329,60.09100986878667,50.81295852627412,30.73648653984794,2819086,665720
19,330,43.691091350129255,32.28209983326317,35.688464253914034,3007134,605674
19,331,59.48293017628379,45.22644242356271,33.18137785628811,1676276,396406
19,332,48.34173523602184,28.83665361504128,30.85486015560443,3938973,836616
19,333,54.042453303753504,13.91604529796488,31.01386045973385,7103807,1570759
19,334,55.91113528561987,36.390691426652474,38.407028017541535,3498925,817015
19,335,62.099985229321454,33.75632955636384,27.889153392512817,7717563,1730927
19,336,63.715037440847276,32.65765539128416,28.923227310324084,5167600,1232282
19,337,72.64633140635559,24.31129000345749,14.208016969486675,10007260,2348135
19,338,69.0189137183619,28.505574685934143,21.57962726978471,5519145,1287423
19,339,53.09144485405546,42.9045557089689,33.09388002745547,3596674,766902
19,340,43.46094078719213,37.828515263052815,20.944802558860644,2930115,567824
19,341,70.76344813788465,15.134857956519435,7.801816119716601,4850029,1061336
19,343,62.41118919933967,31.37818258869484,19.422964500624854,8140975,1776835
19,344,62.342970932303885,33.96645992420477,32.39243751787852,5912509,1301415
19,345,71.97055776799779,15.169181227029114,24.617002209980257,5064835,1107469
20,346,38.847231500182254,39.75100999104918,32.75641538092574,1322784,254697
20,347,40.50664995254946,37.023797423687725,32.620126648320735,1042886,182271
20,348,43.39625884934835,16.182135233204747,16.882727247355643,716259,116155
20,349,39.561099432698654,23.049969044855924,19.040618824349984,2445474,396521
20,350,42.35417006600646,24.86460112876515,23.283840267074098,1492073,264347
20,351,35.91856191710823,30.054029116494146,37.00299064627654,1313551,253648
20,352,34.91952613796741,33.086643368008986,34.15299530027405,1150567,227023
20,353,32.58256078577634,45.2591118386712,22.9337703408897,900422,182317
20,354,55.31770445925832,24.974157073586127,4.658011318532176,2684487,507064
20,355,51.98787698719484,26.90418119311652,6.274191173377088,2062330,394918
20,356,48.06184298375378,60.21438316117715,20.660964456655762,461790,88638
20,357,58.29571080834043,33.36373254679002,7.489170622646711,2293919,476931
20,358,43.152446476792775,36.99167314906316,33.74456295690548,1939869,358754
20,359,39.45459430413756,66.85291714467287,28.299136483364734,726978,133381
20,360,49.44631075349627,24.51912516323195,13.260579989979101,1734495,304749
20,361,54.14300558200227,32.389727450726376,9.652122001519592,949443,179375
20,362,40.76008380709665,49.240980686250325,30.384581373510922,1321442,275019
20,363,43.5128892939629,39.61534280101436,21.900779195321558,791042,155275
20,364,58.210363301759436,41.00395538753842,13.722995704703667,2914253,569444
20,365,45.126718132178496,77.7730148434342,10.727233533872896,531885,103700
20,366,46.576798617133534,72.1033580338915,11.888603274644984,1025213,188988
20,367,50.62067905462978,78.23519208509985,19.027072214005532,599578,118288
20,368,38.2876487642655,71.10796638306425,21.11029480361974,1502338,302046
20,369,47.56811262952684,40.45205134753478,14.071426696646514,1065056,221232
21,370,58.26656139785328,39.150247594100954,32.133476675309346,1481255,370308
21,371,62.86335590403621,48.554887360764795,12.23230215785528,579505,136061
21,372,60.38228624990762,52.549085149443044,21.69426517126114,1041099,249597
21,373,55.2012444098775,52.0005119672341,29.328122002685593,312520,75452
21,374,57.36517838979357,59.90192205449698,11.079362824978697,2093437,479109
21,375,49.97497894433485,57.069221688230165,19.12736131544395,1801733,405272
21,376,45.52549415326171,66.04885111071071,26.493006801728697,2519738,586253
21,377,63.3512287374575,32.50396784526287,26.79916642936654,2320529,533001
21,378,66.73185207424972,24.252474711834072,22.956625632053935,1506337,306333
21,379,70.48607218630761,22.1655543297826,21.763455541247108,1440361,321934
21,380,72.96970520795699,22.517197008542876,19.31660750594479,1136971,261307
21,381,71.42615212173772,22.573916561546405,19.061894480031416,2620015,578287
21,382,64.81205293633303,32.00643391608545,26.068789196298003,1827192,407851
21,383,63.048199125156415,33.21020681398814,24.106325133952073,1192811,279364
21,384,60.6745154124798,32.90532971273044,18.080473126812723,1273821,297050
21,385,64.33273280843545,20.263006743949088,25.863468892419984,962789,228315
21,386,73.0654399669536,18.3207330726975,10.127958901402884,2251673,494212
21,387,70.44843103137937,19.500568071441606,17.646758527620435,1698730,367269
21,388,54.142814117851444,22.87208585019514,20.540242288596982,3529031,758267
21,389,36.91457439774866,61.072796404397934,40.39654636058954,577817,128523
21,390,44.453793898141576,69.3434818785721,25.60857389056441,733110,172022
21,391,51.455563299124975,36.33540513462175,28.485984934208396,441162,106961
21,392,56.22091136309645,34.97491736085732,31.688188088216286,610183,151136
21,393,46.59763096837221,38.929179373886065,26.83062052025349,1648997,414749
21,394,38.41514817456715,47.26318928146636,24.476907458436063,610382,152210
21,395,40.247135867748504,46.677054339961025,38.187213508972626,1576869,401251
21,396,33.42588279890554,70.40099761238379,29.435726356912404,967911,226144
21,397,29.765440634667133,70.31899854702829,25.905809433387674,1220946,273423
